,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-391.06458,134.0856,3.339019,24.855568,5.1597605,17.502167,11.494005,8.958168,7.018673,5.5790987,0.7182908,2.6362305,-1.2695855,3.202615,4.025053,2.636307,1.2427312,-0.39999783,5.4537992,8.999714
1,-404.24652,167.9104,-8.904283,24.482582,8.341508,8.923753,8.612645,14.380426,13.424873,9.414874,2.0127504,5.056546,-2.2300148,-1.6668383,2.6688786,2.4745746,-0.42471513,-1.8746114,1.7682297,4.2456665
2,-430.64294,197.95099,-19.668549,20.360977,25.68212,-1.5813962,26.247772,17.90903,9.070405,10.948216,-3.7161956,4.7983475,6.1310587,-4.808778,4.1422305,3.5469573,-0.7561143,1.7949377,-1.4538856,4.274839
3,-435.51346,193.36497,-19.281635,20.067549,21.368671,-1.05183,34.33375,24.701214,7.8053274,7.0597305,-2.4598835,3.832067,0.7052321,-4.8140125,6.1002665,4.7074633,5.7814865,11.538255,7.08265,5.868109
4,-430.86325,198.86868,-16.022919,20.954832,18.978523,-3.9225295,35.09356,24.645279,5.181655,6.354704,-3.4965758,0.5382289,-2.9780893,-6.6722813,8.218784,4.008674,0.5799463,10.618662,6.070135,1.8324575
5,-432.92978,198.41681,-16.592934,18.423885,19.443863,-4.057158,30.659939,22.196617,8.683005,9.524639,-5.469448,2.107906,5.0879483,-2.593069,9.8613,7.543478,-1.553665,4.4108734,3.0856347,1.5964451
6,-437.7327,192.29588,-23.107876,12.613703,17.400278,-7.040874,24.824257,19.43696,8.066885,9.738779,-1.7836273,3.6216457,2.5843546,-2.7479432,11.270473,9.552578,1.2093539,3.4998507,1.1643839,1.8964394
7,-438.23453,192.1937,-19.036655,20.466936,23.29791,-4.2437983,24.302502,16.52665,7.8161025,11.786165,-0.84248936,3.5051098,1.0508564,-4.854558,9.570642,7.304036,0.44128776,4.989478,0.7173232,-3.7714386
8,-440.99402,189.097,-18.60831,23.806124,27.220345,-0.31653726,24.07206,14.687317,10.658543,11.773205,-6.0249844,3.169174,4.012222,-3.058848,13.596916,12.029064,2.7537622,5.7723603,1.2920032,-1.7380189
9,-434.0931,192.06628,-24.655563,19.159882,27.181831,-2.005639,21.171108,17.100906,15.965632,14.558044,-4.237926,4.498754,5.1604366,-0.952857,12.110012,6.66524,-0.8452399,2.7253048,-1.3722957,1.1177485
10,-431.85196,197.1378,-21.218634,14.929333,21.921387,-1.6326647,22.156925,16.039745,14.580719,11.844207,-7.5961065,2.285303,5.1340847,0.5944121,11.20607,2.5658467,-7.14161,-6.4332952,-9.183362,-2.214423
11,-433.94897,196.69394,-16.575304,17.826532,18.07154,-3.661931,23.652512,13.396194,9.890234,10.219561,-7.9092293,0.12887323,1.2047384,-2.155153,9.581624,0.1937842,-6.5865526,-0.0891085,-2.2523077,1.2992003
12,-434.91733,195.65585,-15.836289,20.128136,19.948212,-1.3488631,26.436071,13.169119,7.9543037,14.032689,3.5083137,10.512455,2.6326866,-7.14246,5.658059,1.1269555,-1.0822403,7.7148542,3.3769944,0.045985997
13,-427.29437,198.331,-18.841446,22.82127,22.558838,-1.4336774,27.675669,12.40609,5.302023,13.36554,3.701353,10.978052,3.316335,-7.373785,5.1289144,0.17019622,-4.014202,1.3707325,-4.1540756,-2.3994284
14,-426.04974,198.7077,-20.982723,22.79929,25.846317,-1.8920724,24.701477,13.1708355,8.552007,15.00246,1.1310747,7.7488885,4.4706607,-6.362432,1.0980291,-5.32333,-5.924297,2.749814,-1.6432168,3.5849922
15,-433.5505,192.22574,-21.93155,24.3889,28.333176,-1.9789062,23.414608,15.105719,12.487766,17.170696,-2.2078311,-0.3561976,-0.7354721,-4.185711,7.864791,1.344753,-1.0992138,6.2453356,-2.4811163,-1.7400886
16,-440.1557,190.30527,-16.539127,25.049473,23.129004,-5.951749,25.191734,15.562069,2.947104,8.437772,-1.9394541,-1.7420828,-2.663113,1.4637066,14.365067,4.738233,0.44307938,4.1123753,-5.8300333,-5.454534
17,-441.36298,187.93846,-16.621098,25.466694,17.60446,-12.822109,22.261536,16.673092,7.307832,12.313082,1.5996597,1.9623771,-4.2624702,-5.300735,9.413172,3.7768145,-0.9082593,3.209507,-1.1051029,-1.6231593
18,-440.8848,185.57996,-19.928043,24.976343,18.864212,-8.167975,24.790646,15.197063,12.432789,18.6371,1.1897542,6.011878,2.0233746,-6.7703366,7.6381426,3.724804,-2.4112597,4.337401,-0.05656171,-2.925187
19,-432.50317,191.74847,-22.400211,19.903196,15.270953,-10.171887,23.539797,16.34748,15.379341,17.963505,-2.4053254,5.362479,4.672809,-3.5034838,10.068704,4.727334,-3.083551,1.7130382,-1.8522925,-0.570258
20,-437.25455,187.44742,-24.984325,18.70486,15.681556,-13.794678,18.759491,13.748775,11.696007,18.386501,0.7905414,2.2497094,1.3200896,-2.7387977,9.147652,3.7989726,-2.6246815,0.8746911,-1.528367,2.106151
21,-442.28137,183.19751,-19.50061,28.662785,17.333256,-17.099277,15.496658,9.323401,9.790483,18.0943,-0.5820849,1.6987137,-0.97655225,-6.870343,5.4614983,-2.1068459,-6.9366126,1.5733392,-1.2932668,3.1827612
22,-433.40613,192.25793,-15.426771,29.581757,16.967258,-12.639716,26.629017,20.21928,13.596828,15.876635,-0.9961971,5.1381836,1.2556868,-5.820914,9.068474,3.6413732,-2.7154903,3.2725387,-0.6315986,0.5928642
23,-428.0404,198.45154,-14.0935955,27.700382,19.264488,-6.5967627,29.49141,19.45787,12.20957,12.67634,-8.766409,-3.341306,1.6984758,0.9142026,10.050321,2.6378245,2.07265,6.6727476,-2.0138192,-0.77315724
24,-431.98798,192.16992,-22.034416,20.366953,17.297264,-4.9643393,27.515425,15.206056,11.2387295,12.119944,-9.936817,-1.1947901,2.6780844,-3.7565916,4.2273445,-1.8653464,-0.40617365,8.045188,1.0626591,2.8809876
25,-429.5361,192.49341,-23.441113,22.748947,19.308804,-8.173941,21.683182,8.635877,6.355448,13.177549,-4.913138,2.9434304,4.1641088,-2.757186,9.508164,3.9282675,-1.3893539,6.7055783,4.3545866,3.610554
26,-434.47015,191.10664,-18.463268,26.328133,19.474312,-10.856215,17.919289,6.895193,5.285616,11.442173,-5.694391,1.4102979,1.5424585,-2.805558,10.711453,3.89339,-2.4479136,2.3800473,-0.06144464,3.5139606
27,-439.199,187.35803,-17.108255,29.610815,22.741653,-7.0549335,22.584686,13.2007885,8.715403,7.5929317,-8.348206,3.7938523,1.534237,-2.486628,13.189694,2.0200238,-2.7071838,5.3904,-5.562599,-4.796695
28,-438.10278,188.06277,-15.162296,31.093128,19.652794,-8.303089,25.667088,16.784496,14.768627,15.204113,-2.0536637,8.988417,3.1947384,-2.5776834,14.800286,1.1406965,-5.944362,4.6557894,-4.7647686,-2.927529
29,-439.91187,184.93192,-16.409325,33.135925,20.81261,-7.81116,26.250637,13.756981,12.217618,17.850471,2.2112362,14.261272,6.478913,-5.4661083,12.78875,2.737805,-5.660929,4.7402534,-2.9538178,1.1517285
30,-436.91748,185.00964,-21.137463,31.01205,21.519688,-7.356251,29.745626,18.156488,12.986441,16.893173,-1.7761811,9.450241,7.677738,-2.3147926,14.1338625,5.2286468,-3.121133,7.9849644,1.1608821,-0.027107358
31,-433.0545,187.43443,-21.336231,30.257065,19.62429,-8.246048,28.976952,18.69196,17.028309,18.113457,-5.996455,3.9925494,2.3320746,-7.9854817,9.563606,5.6723256,-0.5131208,7.113861,1.2787797,1.0703338
32,-434.04715,186.93794,-21.525639,29.178055,18.947472,-9.072078,26.756374,16.848757,15.6458845,16.264343,-6.038394,5.1840715,1.7224574,-8.762128,9.2704735,3.5364656,-3.1128867,3.56932,-5.6499166,-3.0483193
33,-429.33813,190.40108,-24.122078,25.54485,21.966707,-1.9671471,28.560564,13.021309,10.98278,14.855617,-0.030614734,13.43483,6.165447,-4.952442,8.946524,-4.953004,-10.385619,2.6555,-4.8738194,-3.682196
34,-427.70197,186.80676,-30.099358,24.60896,21.619759,0.604428,33.033943,12.711433,9.20313,11.501168,-6.978327,10.231422,8.274546,-3.2624636,7.4668036,-8.996162,-13.033883,2.5234566,-4.144381,0.2728212
35,-427.0544,182.71803,-36.085083,22.252232,18.179657,-1.8001875,32.304653,10.832618,8.443769,9.824118,-9.470448,11.429995,10.237786,-2.997764,7.8708367,-8.436254,-13.809879,-1.7376561,-9.698194,-2.922109
36,-423.24716,184.08182,-33.06864,32.639336,24.524586,-4.189932,26.367523,7.985444,11.22962,11.952784,-9.575615,10.462314,6.018513,-5.6474895,10.429861,-4.3807454,-9.602871,0.9516901,-8.713604,-0.69925034
37,-419.6878,191.07837,-27.603004,31.244131,22.221027,-3.5131516,26.334076,8.824008,15.2049885,15.952408,-9.377575,5.1715794,0.5107817,-8.058599,7.5283914,-4.0921764,-4.3101916,5.905671,-3.0044549,2.4114285
38,-419.78326,194.35684,-23.566402,30.102003,18.882313,-5.476969,28.15987,11.730986,13.49131,13.023497,-11.294067,1.7367058,-0.7063364,-6.5091953,9.023733,0.7048178,2.3535445,8.50371,-3.5411077,0.18282056
39,-423.11465,190.26959,-23.524517,32.409386,20.104858,-1.4051096,30.584373,7.454527,8.889539,11.115025,-8.852896,7.002541,-2.522471,-11.966389,9.603659,1.4410431,0.4618198,8.898418,-4.711038,-4.4421196
40,-425.14294,188.74872,-22.043695,33.733734,20.472795,1.413512,30.2859,3.7097626,12.634991,18.614079,-5.8379374,8.302307,-4.9707966,-17.452303,8.046667,0.44590896,-2.9633896,6.2095366,-6.5770826,-4.1853957
41,-432.35168,186.83633,-18.220608,34.583885,20.85104,-2.2101908,26.31709,3.6417603,10.860854,17.641642,-6.511089,6.594204,-0.11968735,-11.205055,8.531937,-0.59706974,-2.778318,9.967472,-3.757282,-6.683708
42,-426.9599,189.22545,-24.65814,25.808157,17.06033,-0.12705213,28.289227,-0.14447659,3.4155307,12.099659,-8.709342,5.58393,0.33585513,-6.062997,15.10985,0.9078789,-4.8525534,5.840789,-9.115808,-6.7915697
43,-428.01996,186.29947,-26.484556,28.233482,19.510578,1.1401525,31.901396,4.893654,7.5584955,15.514762,-6.7382803,6.595314,2.3402424,-5.865734,12.019162,0.53041196,-3.1741323,3.0918941,-11.964293,-6.925906
44,-431.59903,187.60901,-20.339455,32.912643,23.16821,-1.1856687,29.488785,10.667135,11.255457,12.577986,-8.185675,8.86644,2.885365,-10.563107,8.799539,1.6607692,-4.305575,2.7938826,-9.046464,-8.23778
