,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-427.31183,113.06392,18.030533,29.477583,6.138318,18.515648,11.648579,11.456158,4.5754476,10.467489,6.2892723,1.3725138,7.0608807,8.584433,4.267839,1.5381049,10.129345,5.8088884,-3.8738887,-1.4514128
1,-448.29578,91.58113,4.037202,45.01608,0.16698554,24.71461,4.5297823,22.145897,6.951395,11.032083,6.793726,8.281803,8.074057,7.460946,6.2277737,3.9009213,9.578953,6.3492002,1.9865249,-0.19794357
2,-483.54126,61.979866,-16.661617,45.638474,1.4456657,30.979252,5.911351,35.39324,20.797955,22.302721,14.426572,16.404036,11.238935,9.536018,7.437534,2.8224807,10.248073,2.2282996,1.8036884,-3.8017285
3,-490.26154,57.44902,-16.123026,43.742455,8.919102,42.53569,10.3431225,29.483036,9.227147,18.247835,8.561429,12.1916275,12.385572,11.67332,8.509789,3.997218,7.599414,0.23727137,5.2452965,-5.0009284
4,-484.31082,61.735786,-16.053118,40.13961,5.6171184,40.81913,7.626934,26.847733,3.3744063,18.70147,11.016154,8.546419,5.7219243,1.9479085,7.0065374,5.670676,12.6649685,9.422775,9.599293,-2.7783551
5,-488.28192,57.00114,-17.013653,42.804325,4.03654,36.163624,4.0286374,26.049393,7.7292213,20.83885,11.265171,7.574719,2.8420265,2.0911074,10.355894,9.5385,13.201359,10.17874,11.396423,-1.3572906
6,-484.87637,58.11252,-20.159336,43.157173,2.5145018,32.442047,5.296427,25.262148,5.7973795,18.846367,13.0543785,17.188068,13.221598,10.1514435,12.876228,10.865151,12.585379,7.593208,10.483657,-5.70747
7,-481.3171,62.344193,-23.666008,38.937546,-2.9929109,26.438318,6.946437,32.475033,12.338552,18.326706,12.539704,21.140903,19.365284,16.489418,18.280472,9.10512,13.3873005,7.133896,8.473986,-1.1175861
8,-475.16125,72.22017,-16.104448,41.524216,-1.2761596,30.502796,9.736595,36.265293,18.870453,20.517603,14.412715,20.530025,16.007408,12.654932,13.644651,5.8102736,10.344257,6.495441,6.065444,-0.82185256
9,-477.21954,71.66105,-13.614334,42.15777,4.2337856,36.409424,9.628191,32.246834,12.223249,24.65892,22.21622,19.003292,11.442835,6.041486,8.167495,5.66712,6.7216635,3.7963123,8.69179,1.3825312
10,-477.7808,66.42137,-14.479445,43.476357,2.404519,33.400665,5.787793,29.46437,10.920078,26.617188,21.526676,12.616607,5.300591,5.4160833,9.974374,12.676662,13.921984,7.533102,7.944863,1.2008245
11,-473.47092,66.47565,-12.179573,47.809067,1.9743235,35.42009,4.365578,27.321896,14.806051,24.40522,11.195414,4.698883,3.082218,10.505287,9.718017,10.008076,15.344665,6.766192,9.345482,4.103309
12,-470.3844,68.23568,-18.1767,46.082363,2.700891,35.44124,4.619482,22.546427,8.36727,15.776983,5.1698666,7.0590324,7.0128155,11.621347,11.928671,5.360749,11.499016,6.3416986,9.70719,2.9449823
13,-475.68362,66.38447,-18.730577,48.163265,4.284109,34.746048,8.170617,23.515242,8.302771,14.827095,4.520612,11.975109,12.848076,13.800177,16.812252,8.539171,12.502805,4.5097322,4.6143394,2.357196
14,-481.5827,63.681633,-16.355307,41.536674,0.5557118,37.045544,7.812479,29.092728,10.811119,17.747576,10.05508,13.266615,13.950738,10.69627,11.665442,6.407894,10.464266,2.5461261,3.279818,2.8868444
15,-481.81296,63.856064,-18.35764,41.558113,3.62115,37.835,4.973982,24.686203,8.28877,18.292332,13.733691,16.554459,11.918444,5.012371,9.444754,4.463292,7.106028,-0.98580456,3.2589905,5.6790414
16,-477.54532,70.038734,-18.784588,44.004555,5.039034,33.614876,9.867844,28.441597,6.97769,14.074056,7.303377,7.3164773,2.4250944,0.40066767,6.1707745,1.1294667,5.890209,-0.19845879,4.5211153,7.508421
