,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-403.02728,154.52448,-4.8309536,33.660027,8.283502,9.350487,14.810481,11.305563,-0.73346925,1.912581,6.825693,10.989729,3.3008192,5.0145626,1.6904601,-0.40524882,5.66772,1.3413193,-2.3668742,4.901594
1,-405.45248,184.09653,-21.606281,36.296974,8.730915,3.1891184,25.087898,9.164293,0.26108563,4.486849,2.7271352,8.191187,5.2704587,6.379912,8.48898,-2.4148746,5.302183,6.029373,-4.0109344,1.4792466
2,-425.70755,187.63977,-24.734316,35.944023,21.812305,-2.5122154,33.90731,4.5274715,-2.5874248,7.7757034,-8.908158,7.4010353,11.614658,5.151168,14.0261,-0.04673198,1.2770765,11.324812,-2.1065996,2.6182518
3,-429.34726,183.93182,-24.012959,37.476334,19.499962,-7.734312,23.556316,-3.2078738,4.2016296,16.671846,-9.434949,8.708348,17.628983,6.274552,14.107742,6.156733,5.409028,9.312652,-2.4304166,2.7051585
4,-424.90652,185.04938,-25.964014,40.30582,22.646515,-9.8485,17.722866,-8.543394,0.3204866,14.226589,-9.032656,6.6436315,10.974206,2.4427972,12.929219,5.945794,8.748331,12.463015,-0.77752197,4.013327
5,-426.72586,186.87064,-20.09937,44.19455,25.179426,-6.6534266,21.192898,-7.4054995,-1.7962676,11.994934,-11.603048,1.8595879,7.2059164,2.5760078,14.2667265,5.815628,10.0448265,15.5007305,-1.3895619,0.13947707
6,-431.43372,183.2821,-22.239815,40.334972,23.196846,-7.443736,20.593956,-6.9568233,-4.77489,5.5531178,-16.207283,-1.6244612,3.4932427,0.75201523,14.092182,5.8958426,10.614467,16.39582,-2.1519654,-3.1169624
7,-422.72107,193.3787,-21.451355,34.316048,18.090881,-18.398952,6.430234,-9.491655,0.8092653,11.17701,-9.044195,3.6324787,3.4178703,-1.7618662,11.4705715,3.3063583,6.343898,11.787052,-2.474381,-0.3023976
8,-408.9173,201.55295,-24.363361,33.171303,15.460511,-22.593765,5.725411,-6.328367,5.067816,13.120234,-5.564566,7.5390024,1.233543,-1.2405891,16.559004,2.5422978,5.9974575,13.51572,-7.383545,-4.095178
9,-402.54367,200.35474,-32.275738,33.501358,17.14492,-19.717922,14.769987,-4.8717318,-2.616831,8.895107,-8.975565,3.8759084,0.5697255,-4.70651,12.050318,0.48879135,1.4883268,10.207888,-4.987258,-3.0312834
10,-405.37494,200.26848,-31.08152,34.552044,23.196735,-12.876726,21.622017,-0.43616784,-4.263694,10.674286,-5.21547,2.4483106,1.6588597,-0.15718386,15.284765,0.8740109,-2.8104782,8.746517,-1.4708996,-1.84465
11,-405.95468,203.22708,-25.461464,33.710938,19.287943,-10.714355,24.872473,0.44945696,-1.0488601,15.133148,-1.4439855,4.680223,0.7619762,-3.0821092,12.43796,4.5661626,7.175311,11.881935,-4.39686,-0.7095113
12,-385.5883,212.38556,-33.610462,22.976006,-0.23172012,-19.374851,26.149464,-9.903349,-9.414418,16.180954,4.134509,17.640205,7.3300576,-8.985912,6.5448008,3.354979,13.308289,21.536678,0.4314406,3.1471572
13,-379.2706,215.79117,-35.576088,20.504688,-4.08164,-23.091932,22.08273,-12.024216,-5.966855,19.280605,3.2308125,13.875013,1.514627,-13.843582,1.8905805,-2.1612213,9.666866,21.479923,2.6685233,0.37234002
14,-392.8046,208.88376,-30.924908,26.558743,4.5899305,-23.906368,15.298092,-6.397682,5.306875,26.034264,3.8979964,8.941292,1.4587172,-9.902714,0.8514904,-4.15341,5.8126144,15.04889,-0.26430058,-5.619941
15,-396.4037,206.5578,-30.456184,29.094013,8.266493,-21.727495,20.719696,-0.45480758,5.4277377,25.18494,0.20717525,2.239922,2.100257,-3.2095037,6.9182644,-1.8477471,3.7253428,15.813004,5.0107307,-0.2072637
16,-406.1183,201.32318,-25.201336,32.979794,9.301412,-21.24212,19.442102,1.8404422,10.168078,24.642696,0.40265816,7.300765,5.5657377,0.54694915,15.337416,7.0422974,6.174015,9.618502,-2.9016361,-1.8295004
17,-411.55823,197.71939,-22.711136,36.37979,12.026243,-18.313393,18.59396,-3.8094857,5.220206,22.682941,0.24388349,7.6460085,3.9562,-2.4518802,14.763368,9.434884,7.4526844,6.5963364,-5.8125815,1.1035012
18,-385.77594,201.36877,-40.519775,43.212337,21.302456,-15.692549,25.78312,-6.3772516,-7.5393963,13.214146,-0.9244702,11.387037,2.5833726,-6.600563,11.663979,3.3314776,3.1369398,2.1864197,-11.811338,2.5259361
19,-347.32654,207.17377,-67.12062,46.642536,23.248505,-22.439192,27.141338,-6.6519833,-12.381205,3.04275,-6.915346,11.102409,-4.951455,-12.279264,11.2741165,2.1914482,1.4626216,-4.6815453,-13.444799,7.990378
20,-334.40735,214.41422,-70.03349,44.652767,21.77452,-19.516779,31.522375,-3.7034183,-9.113201,1.5201492,-9.456285,10.314372,-7.187676,-9.956029,13.635105,-1.2883437,1.8311665,-0.32522845,-10.655989,10.269202
21,-335.62872,219.32867,-67.2392,35.20066,16.024382,-18.422077,28.743061,-7.879321,-5.32971,9.425898,-7.178437,14.237404,2.915911,-3.9191005,13.421834,-6.5684943,-3.7570405,0.9333446,-9.260668,11.256267
22,-333.23672,224.19145,-60.694763,37.61019,10.955538,-23.540173,27.121101,-11.333233,-7.344139,11.692867,-7.695648,12.954157,2.888208,-10.321671,6.4424872,-5.30518,0.4214402,6.247049,-4.024314,9.992504
23,-340.52563,218.31866,-62.93872,30.585318,0.9244352,-27.428457,28.208748,-15.445425,-13.960224,12.128721,-5.4712176,11.0613985,1.2600864,-9.382212,10.441145,-0.115765214,2.3575132,5.9023247,-5.3529944,8.736009
24,-353.81824,211.37851,-62.640327,24.529816,1.8830676,-19.841005,30.516918,-13.571573,-10.730193,13.998623,-2.7796397,11.014276,-1.7429992,-8.960304,11.10125,-2.7664928,1.8932264,7.590912,-4.8010645,12.062977
25,-357.06174,212.9346,-58.982277,28.070442,10.983881,-18.52798,25.555092,-10.58111,-6.029119,15.900664,-0.120896436,15.665664,4.05214,-7.063261,11.489838,-0.55643797,1.8460364,6.4917574,-8.461338,4.9989634
26,-362.8048,209.91277,-57.8848,28.930044,12.9389,-17.546432,27.364418,-8.245558,-5.3822603,19.29091,3.8476832,18.494972,8.6755085,-4.408797,14.623371,5.1027107,3.3070557,6.1265306,-9.483059,0.59632313
27,-375.8931,201.89362,-55.364227,30.537617,15.169336,-16.413696,25.409872,-9.657623,-5.155902,20.868473,4.0301723,17.187607,8.6655655,-6.5367956,11.704074,8.749483,11.019251,12.279316,-4.2713547,3.9644399
28,-382.14468,202.53766,-48.30507,29.430397,12.575052,-15.538841,26.444084,-4.5296245,-0.5568675,16.311548,-3.851835,11.845082,6.1796875,-6.748869,10.312946,8.02753,13.935953,15.75827,-0.9891607,5.6648655
29,-382.61227,208.98755,-36.783173,33.18124,10.073746,-17.940153,27.267567,-0.19470099,1.1940124,15.978254,-0.92449886,15.030333,10.0227995,-2.648305,7.0770493,0.935038,8.109692,8.990921,-5.55974,2.6711206
30,-383.48553,213.83075,-27.984398,36.08617,8.699326,-20.614212,26.29118,2.7084818,3.1282778,16.907284,2.374967,16.447672,8.54678,-4.232442,2.3896532,-5.625374,5.019292,6.954767,-8.560165,2.487386
31,-379.19556,217.55093,-31.065948,30.273722,7.8087964,-21.533869,20.91144,-0.16139022,4.380601,16.845718,3.4114938,21.307114,10.875256,-4.148394,4.625974,-6.4432945,3.444114,11.138584,-6.746482,-0.08682192
32,-385.847,207.73792,-40.13063,26.78899,11.357798,-16.435192,22.511738,-3.557218,-1.4032102,11.901971,0.25091732,22.733025,15.116608,-2.4433165,5.6656885,-6.12144,1.8356557,12.751368,-3.1903424,0.8174459
33,-376.16907,217.68866,-36.27365,26.531326,9.59965,-16.7021,22.419987,-4.517663,-1.342194,11.773186,-3.014238,13.887096,3.601289,-7.733811,7.568327,-2.171321,7.2320175,18.51894,2.060779,5.571051
34,-369.28888,228.62383,-31.080711,22.088093,6.8302736,-15.852816,20.251118,-7.7324595,-2.1301365,10.82201,-7.7683077,8.632389,3.6796913,-4.9411707,7.721815,-6.771488,0.5317665,17.9878,6.7370644,7.7915154
35,-367.1507,233.33475,-30.929987,17.39281,10.211437,-6.5071716,26.935383,-6.30179,-5.806424,7.7140474,-8.526375,10.597473,10.954439,-0.16097891,5.0159464,-11.928125,-6.0895586,12.922825,6.4112554,7.523413
